1061,ITAUCARD,PLATINUM,10000001059,AMERICAN EXPRESS CARD,1061
1062,OUROCARD,OURO,10000001060,VISA,1062
1063,ITAUCARD,5 ESTRELAS,10000001061,MASTERCARD,1063
1064,OUROCARD,OURO,10000001062,MASTERCARD,1064
1065,ITAUCARD,5 ESTRELAS,10000001063,VISA,1065
1066,ITAUCARD,PLATINUM,10000001064,AMERICAN EXPRESS CARD,1066
1067,OUROCARD,OURO,10000001065,VISA,1067
1068,ITAUCARD,5 ESTRELAS,10000001066,MASTERCARD,1068
1069,OUROCARD,OURO,10000001067,MASTERCARD,1069
1070,ITAUCARD,5 ESTRELAS,10000001068,VISA,1070
1071,ITAUCARD,PLATINUM,10000001069,AMERICAN EXPRESS CARD,1071
1072,OUROCARD,OURO,10000001070,VISA,1072
1073,ITAUCARD,5 ESTRELAS,10000001071,MASTERCARD,1073
1074,OUROCARD,OURO,10000001072,MASTERCARD,1074
1075,ITAUCARD,5 ESTRELAS,10000001073,VISA,1075
1076,ITAUCARD,PLATINUM,10000001074,AMERICAN EXPRESS CARD,1076
1077,OUROCARD,OURO,10000001075,VISA,1077
1078,ITAUCARD,5 ESTRELAS,10000001076,MASTERCARD,1078
1079,OUROCARD,OURO,10000001077,MASTERCARD,1079
1080,ITAUCARD,5 ESTRELAS,10000001078,VISA,1080
1081,ITAUCARD,PLATINUM,10000001079,AMERICAN EXPRESS CARD,1081
1082,OUROCARD,OURO,10000001080,VISA,1082
1083,ITAUCARD,5 ESTRELAS,10000001081,MASTERCARD,1083
1084,OUROCARD,OURO,10000001082,MASTERCARD,1084
1085,ITAUCARD,5 ESTRELAS,10000001083,VISA,1085
1086,ITAUCARD,PLATINUM,10000001084,AMERICAN EXPRESS CARD,1086
1087,OUROCARD,OURO,10000001085,VISA,1087
1088,ITAUCARD,5 ESTRELAS,10000001086,MASTERCARD,1088
1089,OUROCARD,OURO,10000001087,MASTERCARD,1089
1090,ITAUCARD,5 ESTRELAS,10000001088,VISA,1090
1091,ITAUCARD,PLATINUM,10000001089,AMERICAN EXPRESS CARD,1091
1092,OUROCARD,OURO,10000001090,VISA,1092
1093,ITAUCARD,5 ESTRELAS,10000001091,MASTERCARD,1093
1094,OUROCARD,OURO,10000001092,MASTERCARD,1094
1095,ITAUCARD,5 ESTRELAS,10000001093,VISA,1095
1096,ITAUCARD,PLATINUM,10000001094,AMERICAN EXPRESS CARD,1096
1097,OUROCARD,OURO,10000001095,VISA,1097
1098,ITAUCARD,5 ESTRELAS,10000001096,MASTERCARD,1098
1099,OUROCARD,OURO,10000001097,MASTERCARD,1099
1100,ITAUCARD,5 ESTRELAS,10000001098,VISA,1100
1101,ITAUCARD,PLATINUM,10000001099,AMERICAN EXPRESS CARD,1101
1102,OUROCARD,OURO,10000001100,VISA,1102
1103,ITAUCARD,5 ESTRELAS,10000001101,MASTERCARD,1103
1104,OUROCARD,OURO,10000001102,MASTERCARD,1104
1105,ITAUCARD,5 ESTRELAS,10000001103,VISA,1105
1106,ITAUCARD,PLATINUM,10000001104,AMERICAN EXPRESS CARD,1106
1107,OUROCARD,OURO,10000001105,VISA,1107
1108,ITAUCARD,5 ESTRELAS,10000001106,MASTERCARD,1108
1109,OUROCARD,OURO,10000001107,MASTERCARD,1109
1110,ITAUCARD,5 ESTRELAS,10000001108,VISA,1110
1111,ITAUCARD,PLATINUM,10000001109,AMERICAN EXPRESS CARD,1111
1112,OUROCARD,OURO,10000001110,VISA,1112
1113,ITAUCARD,5 ESTRELAS,10000001111,MASTERCARD,1113
1114,OUROCARD,OURO,10000001112,MASTERCARD,1114
1115,ITAUCARD,5 ESTRELAS,10000001113,VISA,1115
1116,ITAUCARD,PLATINUM,10000001114,AMERICAN EXPRESS CARD,1116
1117,OUROCARD,OURO,10000001115,VISA,1117
1118,ITAUCARD,5 ESTRELAS,10000001116,MASTERCARD,1118
1119,OUROCARD,OURO,10000001117,MASTERCARD,1119
1120,ITAUCARD,5 ESTRELAS,10000001118,VISA,1120
1121,ITAUCARD,PLATINUM,10000001119,AMERICAN EXPRESS CARD,1121
1122,OUROCARD,OURO,10000001120,VISA,1122
1123,ITAUCARD,5 ESTRELAS,10000001121,MASTERCARD,1123
1124,OUROCARD,OURO,10000001122,MASTERCARD,1124
1125,ITAUCARD,5 ESTRELAS,10000001123,VISA,1125
1126,ITAUCARD,PLATINUM,10000001124,AMERICAN EXPRESS CARD,1126
1127,OUROCARD,OURO,10000001125,VISA,1127
1128,ITAUCARD,5 ESTRELAS,10000001126,MASTERCARD,1128
1129,OUROCARD,OURO,10000001127,MASTERCARD,1129
1130,ITAUCARD,5 ESTRELAS,10000001128,VISA,1130
1131,ITAUCARD,PLATINUM,10000001129,AMERICAN EXPRESS CARD,1131
1132,OUROCARD,OURO,10000001130,VISA,1132
1133,ITAUCARD,5 ESTRELAS,10000001131,MASTERCARD,1133
1134,OUROCARD,OURO,10000001132,MASTERCARD,1134
1135,ITAUCARD,5 ESTRELAS,10000001133,VISA,1135
1136,ITAUCARD,PLATINUM,10000001134,AMERICAN EXPRESS CARD,1136
1137,OUROCARD,OURO,10000001135,VISA,1137
1138,ITAUCARD,5 ESTRELAS,10000001136,MASTERCARD,1138
1139,OUROCARD,OURO,10000001137,MASTERCARD,1139
1140,ITAUCARD,5 ESTRELAS,10000001138,VISA,1140
1141,ITAUCARD,PLATINUM,10000001139,AMERICAN EXPRESS CARD,1141
1142,OUROCARD,OURO,10000001140,VISA,1142
1143,ITAUCARD,5 ESTRELAS,10000001141,MASTERCARD,1143
1144,OUROCARD,OURO,10000001142,MASTERCARD,1144
1145,ITAUCARD,5 ESTRELAS,10000001143,VISA,1145
1146,ITAUCARD,PLATINUM,10000001144,AMERICAN EXPRESS CARD,1146
1147,OUROCARD,OURO,10000001145,VISA,1147
1148,ITAUCARD,5 ESTRELAS,10000001146,MASTERCARD,1148
1149,OUROCARD,OURO,10000001147,MASTERCARD,1149
1150,ITAUCARD,5 ESTRELAS,10000001148,VISA,1150
1151,ITAUCARD,PLATINUM,10000001149,AMERICAN EXPRESS CARD,1151
1152,OUROCARD,OURO,10000001150,VISA,1152
1153,ITAUCARD,5 ESTRELAS,10000001151,MASTERCARD,1153
1154,OUROCARD,OURO,10000001152,MASTERCARD,1154
1155,ITAUCARD,5 ESTRELAS,10000001153,VISA,1155
1156,ITAUCARD,PLATINUM,10000001154,AMERICAN EXPRESS CARD,1156
1157,OUROCARD,OURO,10000001155,VISA,1157
1158,ITAUCARD,5 ESTRELAS,10000001156,MASTERCARD,1158
1159,OUROCARD,OURO,10000001157,MASTERCARD,1159
1160,ITAUCARD,5 ESTRELAS,10000001158,VISA,1160
1161,ITAUCARD,PLATINUM,10000001159,AMERICAN EXPRESS CARD,1161
1162,OUROCARD,OURO,10000001160,VISA,1162
1163,ITAUCARD,5 ESTRELAS,10000001161,MASTERCARD,1163
1164,OUROCARD,OURO,10000001162,MASTERCARD,1164
1165,ITAUCARD,5 ESTRELAS,10000001163,VISA,1165
1166,ITAUCARD,PLATINUM,10000001164,AMERICAN EXPRESS CARD,1166
1167,OUROCARD,OURO,10000001165,VISA,1167
1168,ITAUCARD,5 ESTRELAS,10000001166,MASTERCARD,1168
1169,OUROCARD,OURO,10000001167,MASTERCARD,1169
1170,ITAUCARD,5 ESTRELAS,10000001168,VISA,1170
1171,ITAUCARD,PLATINUM,10000001169,AMERICAN EXPRESS CARD,1171
1172,OUROCARD,OURO,10000001170,VISA,1172
1173,ITAUCARD,5 ESTRELAS,10000001171,MASTERCARD,1173
1174,OUROCARD,OURO,10000001172,MASTERCARD,1174
1175,ITAUCARD,5 ESTRELAS,10000001173,VISA,1175
1176,ITAUCARD,PLATINUM,10000001174,AMERICAN EXPRESS CARD,1176
1177,OUROCARD,OURO,10000001175,VISA,1177
1178,ITAUCARD,5 ESTRELAS,10000001176,MASTERCARD,1178
1179,OUROCARD,OURO,10000001177,MASTERCARD,1179
1180,ITAUCARD,5 ESTRELAS,10000001178,VISA,1180
1181,ITAUCARD,PLATINUM,10000001179,AMERICAN EXPRESS CARD,1181
1182,OUROCARD,OURO,10000001180,VISA,1182
1183,ITAUCARD,5 ESTRELAS,10000001181,MASTERCARD,1183
1184,OUROCARD,OURO,10000001182,MASTERCARD,1184
1185,ITAUCARD,5 ESTRELAS,10000001183,VISA,1185
1186,ITAUCARD,PLATINUM,10000001184,AMERICAN EXPRESS CARD,1186
1187,OUROCARD,OURO,10000001185,VISA,1187
1188,ITAUCARD,5 ESTRELAS,10000001186,MASTERCARD,1188
1189,OUROCARD,OURO,10000001187,MASTERCARD,1189
1190,ITAUCARD,5 ESTRELAS,10000001188,VISA,1190
1191,ITAUCARD,PLATINUM,10000001189,AMERICAN EXPRESS CARD,1191
1192,OUROCARD,OURO,10000001190,VISA,1192
1193,ITAUCARD,5 ESTRELAS,10000001191,MASTERCARD,1193
1194,OUROCARD,OURO,10000001192,MASTERCARD,1194
1195,ITAUCARD,5 ESTRELAS,10000001193,VISA,1195
1196,ITAUCARD,PLATINUM,10000001194,AMERICAN EXPRESS CARD,1196
1197,OUROCARD,OURO,10000001195,VISA,1197
1198,ITAUCARD,5 ESTRELAS,10000001196,MASTERCARD,1198
1199,OUROCARD,OURO,10000001197,MASTERCARD,1199
1200,ITAUCARD,5 ESTRELAS,10000001198,VISA,1200
1201,ITAUCARD,PLATINUM,10000001199,AMERICAN EXPRESS CARD,1201
1202,OUROCARD,OURO,10000001200,VISA,1202
1203,ITAUCARD,5 ESTRELAS,10000001201,MASTERCARD,1203
1204,OUROCARD,OURO,10000001202,MASTERCARD,1204
1205,ITAUCARD,5 ESTRELAS,10000001203,VISA,1205
1206,ITAUCARD,PLATINUM,10000001204,AMERICAN EXPRESS CARD,1206
1207,OUROCARD,OURO,10000001205,VISA,1207
1208,ITAUCARD,5 ESTRELAS,10000001206,MASTERCARD,1208
1209,OUROCARD,OURO,10000001207,MASTERCARD,1209
1210,ITAUCARD,5 ESTRELAS,10000001208,VISA,1210
1211,ITAUCARD,PLATINUM,10000001209,AMERICAN EXPRESS CARD,1211
1212,OUROCARD,OURO,10000001210,VISA,1212
1213,ITAUCARD,5 ESTRELAS,10000001211,MASTERCARD,1213
1214,OUROCARD,OURO,10000001212,MASTERCARD,1214
1215,ITAUCARD,5 ESTRELAS,10000001213,VISA,1215
1216,ITAUCARD,PLATINUM,10000001214,AMERICAN EXPRESS CARD,1216
1217,OUROCARD,OURO,10000001215,VISA,1217
1218,ITAUCARD,5 ESTRELAS,10000001216,MASTERCARD,1218
1219,OUROCARD,OURO,10000001217,MASTERCARD,1219
1220,ITAUCARD,5 ESTRELAS,10000001218,VISA,1220
1221,ITAUCARD,PLATINUM,10000001219,AMERICAN EXPRESS CARD,1221
1222,OUROCARD,OURO,10000001220,VISA,1222
1223,ITAUCARD,5 ESTRELAS,10000001221,MASTERCARD,1223
1224,OUROCARD,OURO,10000001222,MASTERCARD,1224
1225,ITAUCARD,5 ESTRELAS,10000001223,VISA,1225
1226,ITAUCARD,PLATINUM,10000001224,AMERICAN EXPRESS CARD,1226
1227,OUROCARD,OURO,10000001225,VISA,1227
1228,ITAUCARD,5 ESTRELAS,10000001226,MASTERCARD,1228
1229,OUROCARD,OURO,10000001227,MASTERCARD,1229
1230,ITAUCARD,5 ESTRELAS,10000001228,VISA,1230
1231,ITAUCARD,PLATINUM,10000001229,AMERICAN EXPRESS CARD,1231
1232,OUROCARD,OURO,10000001230,VISA,1232
1233,ITAUCARD,5 ESTRELAS,10000001231,MASTERCARD,1233
1234,OUROCARD,OURO,10000001232,MASTERCARD,1234
1235,ITAUCARD,5 ESTRELAS,10000001233,VISA,1235
1236,ITAUCARD,PLATINUM,10000001234,AMERICAN EXPRESS CARD,1236
1237,OUROCARD,OURO,10000001235,VISA,1237
1238,ITAUCARD,5 ESTRELAS,10000001236,MASTERCARD,1238
1239,OUROCARD,OURO,10000001237,MASTERCARD,1239
1240,ITAUCARD,5 ESTRELAS,10000001238,VISA,1240
1241,ITAUCARD,PLATINUM,10000001239,AMERICAN EXPRESS CARD,1241
1242,OUROCARD,OURO,10000001240,VISA,1242
1243,ITAUCARD,5 ESTRELAS,10000001241,MASTERCARD,1243
1244,OUROCARD,OURO,10000001242,MASTERCARD,1244
1245,ITAUCARD,5 ESTRELAS,10000001243,VISA,1245
1246,ITAUCARD,PLATINUM,10000001244,AMERICAN EXPRESS CARD,1246
1247,OUROCARD,OURO,10000001245,VISA,1247
1248,ITAUCARD,5 ESTRELAS,10000001246,MASTERCARD,1248
1249,OUROCARD,OURO,10000001247,MASTERCARD,1249
1250,ITAUCARD,5 ESTRELAS,10000001248,VISA,1250
1251,ITAUCARD,PLATINUM,10000001249,AMERICAN EXPRESS CARD,1251
1252,OUROCARD,OURO,10000001250,VISA,1252
1253,ITAUCARD,5 ESTRELAS,10000001251,MASTERCARD,1253
1254,OUROCARD,OURO,10000001252,MASTERCARD,1254
1255,ITAUCARD,5 ESTRELAS,10000001253,VISA,1255
1256,ITAUCARD,PLATINUM,10000001254,AMERICAN EXPRESS CARD,1256
1257,OUROCARD,OURO,10000001255,VISA,1257
1258,ITAUCARD,5 ESTRELAS,10000001256,MASTERCARD,1258
1259,OUROCARD,OURO,10000001257,MASTERCARD,1259
1260,ITAUCARD,5 ESTRELAS,10000001258,VISA,1260
1261,ITAUCARD,PLATINUM,10000001259,AMERICAN EXPRESS CARD,1261
1262,OUROCARD,OURO,10000001260,VISA,1262
1263,ITAUCARD,5 ESTRELAS,10000001261,MASTERCARD,1263
1264,OUROCARD,OURO,10000001262,MASTERCARD,1264
1265,ITAUCARD,5 ESTRELAS,10000001263,VISA,1265
1266,ITAUCARD,PLATINUM,10000001264,AMERICAN EXPRESS CARD,1266
1267,OUROCARD,OURO,10000001265,VISA,1267
1268,ITAUCARD,5 ESTRELAS,10000001266,MASTERCARD,1268
1269,OUROCARD,OURO,10000001267,MASTERCARD,1269
1270,ITAUCARD,5 ESTRELAS,10000001268,VISA,1270
1271,ITAUCARD,PLATINUM,10000001269,AMERICAN EXPRESS CARD,1271
1272,OUROCARD,OURO,10000001270,VISA,1272
1273,ITAUCARD,5 ESTRELAS,10000001271,MASTERCARD,1273
1274,OUROCARD,OURO,10000001272,MASTERCARD,1274
1275,ITAUCARD,5 ESTRELAS,10000001273,VISA,1275
1276,ITAUCARD,PLATINUM,10000001274,AMERICAN EXPRESS CARD,1276
1277,OUROCARD,OURO,10000001275,VISA,1277
1278,ITAUCARD,5 ESTRELAS,10000001276,MASTERCARD,1278
1279,OUROCARD,OURO,10000001277,MASTERCARD,1279
1280,ITAUCARD,5 ESTRELAS,10000001278,VISA,1280
1281,ITAUCARD,PLATINUM,10000001279,AMERICAN EXPRESS CARD,1281
1282,OUROCARD,OURO,10000001280,VISA,1282
1283,ITAUCARD,5 ESTRELAS,10000001281,MASTERCARD,1283
1284,OUROCARD,OURO,10000001282,MASTERCARD,1284
1285,ITAUCARD,5 ESTRELAS,10000001283,VISA,1285
1286,ITAUCARD,PLATINUM,10000001284,AMERICAN EXPRESS CARD,1286
1287,OUROCARD,OURO,10000001285,VISA,1287
1288,ITAUCARD,5 ESTRELAS,10000001286,MASTERCARD,1288
1289,OUROCARD,OURO,10000001287,MASTERCARD,1289
1290,ITAUCARD,5 ESTRELAS,10000001288,VISA,1290
1291,ITAUCARD,PLATINUM,10000001289,AMERICAN EXPRESS CARD,1291
1292,OUROCARD,OURO,10000001290,VISA,1292
1293,ITAUCARD,5 ESTRELAS,10000001291,MASTERCARD,1293
1294,OUROCARD,OURO,10000001292,MASTERCARD,1294
1295,ITAUCARD,5 ESTRELAS,10000001293,VISA,1295
1296,ITAUCARD,PLATINUM,10000001294,AMERICAN EXPRESS CARD,1296
1297,OUROCARD,OURO,10000001295,VISA,1297
1298,ITAUCARD,5 ESTRELAS,10000001296,MASTERCARD,1298
1299,OUROCARD,OURO,10000001297,MASTERCARD,1299
1300,ITAUCARD,5 ESTRELAS,10000001298,VISA,1300
1301,ITAUCARD,PLATINUM,10000001299,AMERICAN EXPRESS CARD,1301
1302,OUROCARD,OURO,10000001300,VISA,1302
1303,ITAUCARD,5 ESTRELAS,10000001301,MASTERCARD,1303
1304,OUROCARD,OURO,10000001302,MASTERCARD,1304
1305,ITAUCARD,5 ESTRELAS,10000001303,VISA,1305
1306,ITAUCARD,PLATINUM,10000001304,AMERICAN EXPRESS CARD,1306
1307,OUROCARD,OURO,10000001305,VISA,1307
1308,ITAUCARD,5 ESTRELAS,10000001306,MASTERCARD,1308
1309,OUROCARD,OURO,10000001307,MASTERCARD,1309
1310,ITAUCARD,5 ESTRELAS,10000001308,VISA,1310
1311,ITAUCARD,PLATINUM,10000001309,AMERICAN EXPRESS CARD,1311
1312,OUROCARD,OURO,10000001310,VISA,1312
1313,ITAUCARD,5 ESTRELAS,10000001311,MASTERCARD,1313
1314,OUROCARD,OURO,10000001312,MASTERCARD,1314
1315,ITAUCARD,5 ESTRELAS,10000001313,VISA,1315
1316,ITAUCARD,PLATINUM,10000001314,AMERICAN EXPRESS CARD,1316
1317,OUROCARD,OURO,10000001315,VISA,1317
1318,ITAUCARD,5 ESTRELAS,10000001316,MASTERCARD,1318
1319,OUROCARD,OURO,10000001317,MASTERCARD,1319
1320,ITAUCARD,5 ESTRELAS,10000001318,VISA,1320
1321,ITAUCARD,PLATINUM,10000001319,AMERICAN EXPRESS CARD,1321
1322,OUROCARD,OURO,10000001320,VISA,1322
1323,ITAUCARD,5 ESTRELAS,10000001321,MASTERCARD,1323
1324,OUROCARD,OURO,10000001322,MASTERCARD,1324
1325,ITAUCARD,5 ESTRELAS,10000001323,VISA,1325
1326,ITAUCARD,PLATINUM,10000001324,AMERICAN EXPRESS CARD,1326
1327,OUROCARD,OURO,10000001325,VISA,1327
1328,ITAUCARD,5 ESTRELAS,10000001326,MASTERCARD,1328
1329,OUROCARD,OURO,10000001327,MASTERCARD,1329
1330,ITAUCARD,5 ESTRELAS,10000001328,VISA,1330
1331,ITAUCARD,PLATINUM,10000001329,AMERICAN EXPRESS CARD,1331
1332,OUROCARD,OURO,10000001330,VISA,1332
1333,ITAUCARD,5 ESTRELAS,10000001331,MASTERCARD,1333
1334,OUROCARD,OURO,10000001332,MASTERCARD,1334
1335,ITAUCARD,5 ESTRELAS,10000001333,VISA,1335
1336,ITAUCARD,PLATINUM,10000001334,AMERICAN EXPRESS CARD,1336
1337,OUROCARD,OURO,10000001335,VISA,1337
1338,ITAUCARD,5 ESTRELAS,10000001336,MASTERCARD,1338
1339,OUROCARD,OURO,10000001337,MASTERCARD,1339
1340,ITAUCARD,5 ESTRELAS,10000001338,VISA,1340
1341,ITAUCARD,PLATINUM,10000001339,AMERICAN EXPRESS CARD,1341
1342,OUROCARD,OURO,10000001340,VISA,1342
1343,ITAUCARD,5 ESTRELAS,10000001341,MASTERCARD,1343
1344,OUROCARD,OURO,10000001342,MASTERCARD,1344
1345,ITAUCARD,5 ESTRELAS,10000001343,VISA,1345
1346,ITAUCARD,PLATINUM,10000001344,AMERICAN EXPRESS CARD,1346
1347,OUROCARD,OURO,10000001345,VISA,1347
1348,ITAUCARD,5 ESTRELAS,10000001346,MASTERCARD,1348
1349,OUROCARD,OURO,10000001347,MASTERCARD,1349
1350,ITAUCARD,5 ESTRELAS,10000001348,VISA,1350
1351,ITAUCARD,PLATINUM,10000001349,AMERICAN EXPRESS CARD,1351
1352,OUROCARD,OURO,10000001350,VISA,1352
1353,ITAUCARD,5 ESTRELAS,10000001351,MASTERCARD,1353
1354,OUROCARD,OURO,10000001352,MASTERCARD,1354
1355,ITAUCARD,5 ESTRELAS,10000001353,VISA,1355
1356,ITAUCARD,PLATINUM,10000001354,AMERICAN EXPRESS CARD,1356
1357,OUROCARD,OURO,10000001355,VISA,1357
1358,ITAUCARD,5 ESTRELAS,10000001356,MASTERCARD,1358
1359,OUROCARD,OURO,10000001357,MASTERCARD,1359
1360,ITAUCARD,5 ESTRELAS,10000001358,VISA,1360
1361,ITAUCARD,PLATINUM,10000001359,AMERICAN EXPRESS CARD,1361
1362,OUROCARD,OURO,10000001360,VISA,1362
1363,ITAUCARD,5 ESTRELAS,10000001361,MASTERCARD,1363
1364,OUROCARD,OURO,10000001362,MASTERCARD,1364
1365,ITAUCARD,5 ESTRELAS,10000001363,VISA,1365
1366,ITAUCARD,PLATINUM,10000001364,AMERICAN EXPRESS CARD,1366
1367,OUROCARD,OURO,10000001365,VISA,1367
1368,ITAUCARD,5 ESTRELAS,10000001366,MASTERCARD,1368
1369,OUROCARD,OURO,10000001367,MASTERCARD,1369
1370,ITAUCARD,5 ESTRELAS,10000001368,VISA,1370
1371,ITAUCARD,PLATINUM,10000001369,AMERICAN EXPRESS CARD,1371
1372,OUROCARD,OURO,10000001370,VISA,1372
1373,ITAUCARD,5 ESTRELAS,10000001371,MASTERCARD,1373
1374,OUROCARD,OURO,10000001372,MASTERCARD,1374
1375,ITAUCARD,5 ESTRELAS,10000001373,VISA,1375
1376,ITAUCARD,PLATINUM,10000001374,AMERICAN EXPRESS CARD,1376
1377,OUROCARD,OURO,10000001375,VISA,1377
1378,ITAUCARD,5 ESTRELAS,10000001376,MASTERCARD,1378
1379,OUROCARD,OURO,10000001377,MASTERCARD,1379
1380,ITAUCARD,5 ESTRELAS,10000001378,VISA,1380
1381,ITAUCARD,PLATINUM,10000001379,AMERICAN EXPRESS CARD,1381
1382,OUROCARD,OURO,10000001380,VISA,1382
1383,ITAUCARD,5 ESTRELAS,10000001381,MASTERCARD,1383
1384,OUROCARD,OURO,10000001382,MASTERCARD,1384
1385,ITAUCARD,5 ESTRELAS,10000001383,VISA,1385
1386,ITAUCARD,PLATINUM,10000001384,AMERICAN EXPRESS CARD,1386
1387,OUROCARD,OURO,10000001385,VISA,1387
1388,ITAUCARD,5 ESTRELAS,10000001386,MASTERCARD,1388
1389,OUROCARD,OURO,10000001387,MASTERCARD,1389
1390,ITAUCARD,5 ESTRELAS,10000001388,VISA,1390
1391,ITAUCARD,PLATINUM,10000001389,AMERICAN EXPRESS CARD,1391
1392,OUROCARD,OURO,10000001390,VISA,1392
1393,ITAUCARD,5 ESTRELAS,10000001391,MASTERCARD,1393
1394,OUROCARD,OURO,10000001392,MASTERCARD,1394
1395,ITAUCARD,5 ESTRELAS,10000001393,VISA,1395
1396,ITAUCARD,PLATINUM,10000001394,AMERICAN EXPRESS CARD,1396
1397,OUROCARD,OURO,10000001395,VISA,1397
1398,ITAUCARD,5 ESTRELAS,10000001396,MASTERCARD,1398
1399,OUROCARD,OURO,10000001397,MASTERCARD,1399
1400,ITAUCARD,5 ESTRELAS,10000001398,VISA,1400
1401,ITAUCARD,PLATINUM,10000001399,AMERICAN EXPRESS CARD,1401
1402,OUROCARD,OURO,10000001400,VISA,1402
1403,ITAUCARD,5 ESTRELAS,10000001401,MASTERCARD,1403
1404,OUROCARD,OURO,10000001402,MASTERCARD,1404
1405,ITAUCARD,5 ESTRELAS,10000001403,VISA,1405
1406,ITAUCARD,PLATINUM,10000001404,AMERICAN EXPRESS CARD,1406
1407,OUROCARD,OURO,10000001405,VISA,1407
1408,ITAUCARD,5 ESTRELAS,10000001406,MASTERCARD,1408
1409,OUROCARD,OURO,10000001407,MASTERCARD,1409
1410,ITAUCARD,5 ESTRELAS,10000001408,VISA,1410
1411,ITAUCARD,PLATINUM,10000001409,AMERICAN EXPRESS CARD,1411
1412,OUROCARD,OURO,10000001410,VISA,1412
1413,ITAUCARD,5 ESTRELAS,10000001411,MASTERCARD,1413
1414,OUROCARD,OURO,10000001412,MASTERCARD,1414
1415,ITAUCARD,5 ESTRELAS,10000001413,VISA,1415
1416,ITAUCARD,PLATINUM,10000001414,AMERICAN EXPRESS CARD,1416
1417,OUROCARD,OURO,10000001415,VISA,1417
1418,ITAUCARD,5 ESTRELAS,10000001416,MASTERCARD,1418
1419,OUROCARD,OURO,10000001417,MASTERCARD,1419
1420,ITAUCARD,5 ESTRELAS,10000001418,VISA,1420
1421,ITAUCARD,PLATINUM,10000001419,AMERICAN EXPRESS CARD,1421
1422,OUROCARD,OURO,10000001420,VISA,1422
1423,ITAUCARD,5 ESTRELAS,10000001421,MASTERCARD,1423
1424,OUROCARD,OURO,10000001422,MASTERCARD,1424
1425,ITAUCARD,5 ESTRELAS,10000001423,VISA,1425
1426,ITAUCARD,PLATINUM,10000001424,AMERICAN EXPRESS CARD,1426
1427,OUROCARD,OURO,10000001425,VISA,1427
1428,ITAUCARD,5 ESTRELAS,10000001426,MASTERCARD,1428
1429,OUROCARD,OURO,10000001427,MASTERCARD,1429
1430,ITAUCARD,5 ESTRELAS,10000001428,VISA,1430
1431,ITAUCARD,PLATINUM,10000001429,AMERICAN EXPRESS CARD,1431
1432,OUROCARD,OURO,10000001430,VISA,1432
1433,ITAUCARD,5 ESTRELAS,10000001431,MASTERCARD,1433
1434,OUROCARD,OURO,10000001432,MASTERCARD,1434
1435,ITAUCARD,5 ESTRELAS,10000001433,VISA,1435
1436,ITAUCARD,PLATINUM,10000001434,AMERICAN EXPRESS CARD,1436
1437,OUROCARD,OURO,10000001435,VISA,1437
1438,ITAUCARD,5 ESTRELAS,10000001436,MASTERCARD,1438
1439,OUROCARD,OURO,10000001437,MASTERCARD,1439
1440,ITAUCARD,5 ESTRELAS,10000001438,VISA,1440
1441,ITAUCARD,PLATINUM,10000001439,AMERICAN EXPRESS CARD,1441
1442,OUROCARD,OURO,10000001440,VISA,1442
1443,ITAUCARD,5 ESTRELAS,10000001441,MASTERCARD,1443
1444,OUROCARD,OURO,10000001442,MASTERCARD,1444
1445,ITAUCARD,5 ESTRELAS,10000001443,VISA,1445
1446,ITAUCARD,PLATINUM,10000001444,AMERICAN EXPRESS CARD,1446
1447,OUROCARD,OURO,10000001445,VISA,1447
1448,ITAUCARD,5 ESTRELAS,10000001446,MASTERCARD,1448
1449,OUROCARD,OURO,10000001447,MASTERCARD,1449
1450,ITAUCARD,5 ESTRELAS,10000001448,VISA,1450
1451,ITAUCARD,PLATINUM,10000001449,AMERICAN EXPRESS CARD,1451
1452,OUROCARD,OURO,10000001450,VISA,1452
1453,ITAUCARD,5 ESTRELAS,10000001451,MASTERCARD,1453
1454,OUROCARD,OURO,10000001452,MASTERCARD,1454
1455,ITAUCARD,5 ESTRELAS,10000001453,VISA,1455
1456,ITAUCARD,PLATINUM,10000001454,AMERICAN EXPRESS CARD,1456
1457,OUROCARD,OURO,10000001455,VISA,1457
1458,ITAUCARD,5 ESTRELAS,10000001456,MASTERCARD,1458
1459,OUROCARD,OURO,10000001457,MASTERCARD,1459
1460,ITAUCARD,5 ESTRELAS,10000001458,VISA,1460
1461,ITAUCARD,PLATINUM,10000001459,AMERICAN EXPRESS CARD,1461
1462,OUROCARD,OURO,10000001460,VISA,1462
1463,ITAUCARD,5 ESTRELAS,10000001461,MASTERCARD,1463
1464,OUROCARD,OURO,10000001462,MASTERCARD,1464
1465,ITAUCARD,5 ESTRELAS,10000001463,VISA,1465
1466,ITAUCARD,PLATINUM,10000001464,AMERICAN EXPRESS CARD,1466
1467,OUROCARD,OURO,10000001465,VISA,1467
1468,ITAUCARD,5 ESTRELAS,10000001466,MASTERCARD,1468
1469,OUROCARD,OURO,10000001467,MASTERCARD,1469
1470,ITAUCARD,5 ESTRELAS,10000001468,VISA,1470
1471,ITAUCARD,PLATINUM,10000001469,AMERICAN EXPRESS CARD,1471
1472,OUROCARD,OURO,10000001470,VISA,1472
1473,ITAUCARD,5 ESTRELAS,10000001471,MASTERCARD,1473
1474,OUROCARD,OURO,10000001472,MASTERCARD,1474
1475,ITAUCARD,5 ESTRELAS,10000001473,VISA,1475
1476,ITAUCARD,PLATINUM,10000001474,AMERICAN EXPRESS CARD,1476
